,0,1,2,prev_error_0,prev_error_1,prev_error_2
2019-09-13 20:00:00+00:00,0.11303367170391723,0.11303367170391723,0.13639689438541316,0.03980124675275641,0.03980124675275641,0.06238294908149475
2019-09-13 20:30:00+00:00,0.10820904573195714,0.10820904573195714,0.13639689438541316,0.05447192241168829,0.05447192241168829,0.07783514509318422
2019-09-13 21:00:00+00:00,0.1046127573082321,0.1046127573082321,0.13423186431580345,0.052431475475556044,0.052431475475556044,0.08061932412901207
2019-09-13 21:30:00+00:00,0.10253069558923338,0.10253069558923338,0.13098431921138884,0.04689482521815952,0.04689482521815952,0.07651393222573087
2019-09-13 22:00:00+00:00,0.08645583839700186,0.08645583839700186,0.1353143793506083,0.051632226778964195,0.051632226778964195,0.08008585040111965
2019-09-13 22:30:00+00:00,0.08724548396372438,0.08724548396372438,0.1353143793506083,0.03362536237882514,0.03362536237882514,0.08248390333243158
2019-09-13 23:00:00+00:00,0.0879631643289853,0.0879631643289853,0.13639689438541316,0.03420196498856757,0.03420196498856757,0.0822708603754515
2019-09-13 23:30:00+00:00,0.08922797739028991,0.08922797739028991,0.1385619244550229,0.0416263211858189,0.0416263211858189,0.09006005124224678
2019-09-14 00:00:00+00:00,0.09133172725219486,0.09133172725219486,0.14289198459424238,0.04538081272477303,0.04538081272477303,0.09471475978950603
2019-09-14 00:30:00+00:00,0.09494477469543837,0.09494477469543837,0.14938707480307156,0.027654858336003132,0.027654858336003132,0.07921511567805065
2019-09-14 01:00:00+00:00,0.09948351151090715,0.09948351151090715,0.15912971011631535,0.005094951917312088,0.005094951917312088,0.05953725202494528
2019-09-14 01:30:00+00:00,0.10654300202688716,0.10654300202688716,0.1742849206035835,-0.022408389728310663,-0.022408389728310663,0.037237808877097545
2019-09-14 02:00:00+00:00,0.118221081157218,0.118221081157218,0.18944013109085162,-0.06405636741601065,-0.06405636741601065,0.003685551160685696
2019-09-14 02:30:00+00:00,0.13848766487841851,0.13848766487841851,0.2035128265433149,-0.059433769743314074,-0.059433769743314074,0.011785280190319547
2019-09-14 03:00:00+00:00,0.16244123289367923,0.16244123289367923,0.2251631272394122,-0.0683081206866823,-0.0683081206866823,-0.0032829590217859084
2019-09-14 03:30:00+00:00,0.20194519937271158,0.20194519937271158,0.25439103317914363,-0.064900666081353,-0.064900666081353,-0.002178771735620033
2019-09-14 04:00:00+00:00,0.25093378507451225,0.25093378507451225,0.28470145415367987,-0.05695212111266354,-0.05695212111266354,-0.004506287306231482
2019-09-14 04:30:00+00:00,0.3014365974810392,0.3014365974810392,0.3182594202326307,-0.0608295185885363,-0.0608295185885363,-0.027061849509368685
2019-09-14 05:00:00+00:00,0.3535788363263421,0.3535788363263421,0.35289990134638644,-0.12910442066772432,-0.12910442066772432,-0.11228159791613279
2019-09-14 05:30:00+00:00,0.4187221310192563,0.4187221310192563,0.38754038246014216,-0.14758383340487535,-0.14758383340487535,-0.14826276838483105
2019-09-14 06:00:00+00:00,0.4920852318736342,0.4920852318736342,0.41676828839987357,-0.045400305387601814,-0.045400305387601814,-0.07658205394671597
2019-09-14 06:30:00+00:00,0.5230371692748664,0.5230371692748664,0.43950110413077575,0.00342734825457075,0.00342734825457075,-0.07188959521918986
2019-09-14 07:00:00+00:00,0.559097650155195,0.559097650155195,0.4568213446876536,0.04265245381852928,0.04265245381852928,-0.0408836113255614
2019-09-14 07:30:00+00:00,0.5935768682527233,0.5935768682527233,0.46872901007050716,-0.016093269813716837,-0.016093269813716837,-0.11836957528125819
2019-09-14 08:00:00+00:00,0.6016280983943249,0.6016280983943249,0.5055345212538727,0.00023761246812636916,0.00023761246812636916,-0.12461024571408974
2019-09-14 08:30:00+00:00,0.6401827157088706,0.6401827157088706,0.5683203932725549,-0.005577747501945507,-0.005577747501945507,-0.1016713246423977
2019-09-14 09:00:00+00:00,0.6965501991221795,0.6965501991221795,0.6473439908133101,-0.012484826281795036,-0.012484826281795036,-0.08434714871811078
2019-09-14 09:30:00+00:00,0.7851314755239925,0.7851314755239925,0.7404402838065286,-0.03633637079724861,-0.03633637079724861,-0.08554257910611807
2019-09-14 10:00:00+00:00,0.8839456120788389,0.8839456120788389,0.8519393323914298,-0.009178303011808553,-0.009178303011808553,-0.053869494729272493
2019-09-14 10:30:00+00:00,0.9952925377594576,0.9952925377594576,0.9829236516028187,-0.01058207980811876,-0.01058207980811876,-0.04258835949552786
2019-09-14 11:00:00+00:00,1.1192146430269831,1.1192146430269831,1.0976702452921345,-0.046464546652260075,-0.046464546652260075,-0.05883343280889897
2019-09-14 11:30:00+00:00,1.2480077080263139,1.2480077080263139,1.1950965984245725,-0.0038245954419564576,-0.0038245954419564576,-0.025368993176805077
2019-09-14 12:00:00+00:00,1.382281958232857,1.382281958232857,1.2936054665918153,-0.06431393175009958,-0.06431393175009958,-0.11722504135184098
2019-09-14 12:30:00+00:00,1.4816254826395514,1.4816254826395514,1.394279364828668,-0.12232139350027915,-0.12232139350027915,-0.21099788514132078
2019-09-14 13:00:00+00:00,1.5650055480425777,1.5650055480425777,1.483045597682667,-0.0379639790576245,-0.0379639790576245,-0.12531009686850791
2019-09-14 13:30:00+00:00,1.6232855313303456,1.6232855313303456,1.5609866801886174,0.11967200013516299,0.11967200013516299,0.03771204977525233
2019-09-14 14:00:00+00:00,1.6771766231536331,1.6771766231536331,1.6302676424161289,0.17379764576181933,0.17379764576181933,0.11149879462009116
2019-09-14 14:30:00+00:00,1.7255885014190635,1.7255885014190635,1.6908884843652014,0.14845973280936975,0.14845973280936975,0.10155075207186548
2019-09-14 15:00:00+00:00,1.7737499802163945,1.7737499802163945,1.7872323224628344,0.06356937969850196,0.06356937969850196,0.028869362644639907
2019-09-14 15:30:00+00:00,1.8850564870852333,1.8850564870852333,1.9203816717438331,0.08968717841771845,0.08968717841771845,0.1031695206641583
2019-09-14 16:00:00+00:00,2.0649635757911757,2.0649635757911757,2.088171502138587,0.23345140637940376,0.23345140637940376,0.26877659103800355
2019-09-14 16:30:00+00:00,2.1504178163157803,2.1504178163157803,2.2906018136470974,0.3379391996579586,0.3379391996579586,0.36114712600537
2019-09-14 17:00:00+00:00,2.243030129824121,2.243030129824121,2.4735468545291197,0.3178828714099604,0.3178828714099604,0.45806686874127744
2019-09-14 17:30:00+00:00,2.34925372465548,2.34925372465548,2.6370066247846546,0.1962261866073698,0.1962261866073698,0.42674291131236863
2019-09-14 18:00:00+00:00,2.454132654626652,2.454132654626652,2.769073459030848,0.040223142586429894,0.040223142586429894,0.32797604271560443
2019-09-14 18:30:00+00:00,2.5689388391008157,2.5689388391008157,2.869747357267701,-0.036957754776959284,-0.036957754776959284,0.27798304962723686
2019-09-14 19:00:00+00:00,2.6807806487695673,2.6807806487695673,2.942275864599627,-0.027538908345380975,-0.027538908345380975,0.2732696098215044
2019-09-14 19:30:00+00:00,2.7759413190693905,2.7759413190693905,2.9877414960614312,-0.01906470594078513,-0.01906470594078513,0.2424305098892745
2019-09-14 20:00:00+00:00,2.86165187401016,2.86165187401016,3.0212994621403824,0.09535755405776625,0.09535755405776625,0.30715773104980704
2019-09-14 20:30:00+00:00,2.9254436030701445,2.9254436030701445,3.0440322778712843,0.08453876292215146,0.08453876292215146,0.24418635105237385
2019-09-14 21:00:00+00:00,2.987940944328498,2.987940944328498,3.08083778905465,0.04576910610419871,0.04576910610419871,0.16435778090533848
2019-09-14 21:30:00+00:00,3.020148822368937,3.020148822368937,3.1295509656208687,0.07353417940547713,0.07353417940547713,0.1664310241316289
2019-09-14 22:00:00+00:00,2.9632529369284577,2.9632529369284577,3.1338810257600884,0.13881384353241089,0.13881384353241089,0.24821598678434276
2019-09-14 22:30:00+00:00,2.9728203654241407,2.9728203654241407,3.1447061761081367,0.011346434264061678,0.011346434264061678,0.1819745230956924
2019-09-14 23:00:00+00:00,2.9841987538524943,2.9841987538524943,3.1728515670130637,0.07639484380152606,0.07639484380152606,0.24828065448552206
2019-09-14 23:30:00+00:00,3.009707953208939,3.009707953208939,3.219399713509673,0.08503500363575345,0.08503500363575345,0.2736878167963228
2019-09-15 00:00:00+00:00,3.0458926479986395,3.0458926479986395,3.2291423488229167,0.09643324007692966,0.09643324007692966,0.30612500037766344
2019-09-15 00:30:00+00:00,3.0260716570316943,3.0260716570316943,3.2042445030224047,0.11915027813518364,0.11915027813518364,0.3023999789594609
2019-09-15 01:00:00+00:00,3.001197328767596,3.001197328767596,3.177181627152283,0.053911452859103814,0.053911452859103814,0.23208429884981419
2019-09-15 01:30:00+00:00,3.004605324677908,3.004605324677908,3.1479537212125517,-0.016600018640432257,-0.016600018640432257,0.15938427974425462
2019-09-15 02:00:00+00:00,3.0047443259574433,3.0047443259574433,3.105735634855162,-0.02449374273226912,-0.02449374273226912,0.1188546538023747
2019-09-15 02:30:00+00:00,2.9828481740442423,2.9828481740442423,3.049444853045309,-0.010331502107987056,-0.010331502107987056,0.09065980678973151
2019-09-15 03:00:00+00:00,2.947131745976381,2.947131745976381,2.949853469843261,-0.041175458214350424,-0.041175458214350424,0.02542122078671616
2019-09-15 03:30:00+00:00,2.8115581788448183,2.8115581788448183,2.8069614852490186,-0.040553441522022116,-0.040553441522022116,-0.03783171765514215
2019-09-15 04:00:00+00:00,2.623689570042932,2.623689570042932,2.625098959401801,0.02111317369402732,0.02111317369402732,0.016516480098227593
2019-09-15 04:30:00+00:00,2.355812416235261,2.355812416235261,2.405348407336413,0.3023735107880312,0.3023735107880312,0.3037829001469001
2019-09-15 05:00:00+00:00,2.106312020241916,2.106312020241916,2.1920929454798546,0.27491951124525693,0.27491951124525693,0.32445550234640885
2019-09-15 05:30:00+00:00,1.8714038011257574,1.8714038011257574,1.9831675437625154,0.05633123057843292,0.05633123057843292,0.14211215581637138
2019-09-15 06:00:00+00:00,1.6739155151202774,1.6739155151202774,1.839193044133468,-0.1116877660153055,-0.1116877660153055,7.597662145242268e-05
2019-09-15 06:30:00+00:00,1.5462906523638509,1.5462906523638509,1.760169446592713,-0.23698164213827244,-0.23698164213827244,-0.07170411312508174
2019-09-15 07:00:00+00:00,1.4403657624097912,1.4403657624097912,1.6789808189823479,-0.40541258578214756,-0.40541258578214756,-0.19153379155328554
2019-09-15 07:30:00+00:00,1.3783357020485996,1.3783357020485996,1.596709676337178,-0.39478418036013685,-0.39478418036013685,-0.1561691237875802
2019-09-15 08:00:00+00:00,1.289909200121163,1.289909200121163,1.5025308683091545,-0.27748219869868884,-0.27748219869868884,-0.05910822441011043
2019-09-15 08:30:00+00:00,1.2051509518189127,1.2051509518189127,1.3975269099330825,-0.11935533970694867,-0.11935533970694867,0.09326632848104288
2019-09-15 09:00:00+00:00,1.1313718329506064,1.1313718329506064,1.289275406452596,0.07768793900797522,0.07768793900797522,0.27006389712214496
2019-09-15 09:30:00+00:00,1.0085922984843683,1.0085922984843683,1.1766938428328897,0.11069555799771114,0.11069555799771114,0.2685991314997007
2019-09-15 10:00:00+00:00,0.8911490329977422,0.8911490329977422,1.0684423393524032,0.12775783822448272,0.12775783822448272,0.29585938257300415
2019-09-15 10:30:00+00:00,0.7896002187873548,0.7896002187873548,0.9634383809763312,0.2206422763446566,0.2206422763446566,0.3979355826993176
2019-09-15 11:00:00+00:00,0.6988787170105673,0.6988787170105673,0.8746721481223321,0.1830230584798197,0.1830230584798197,0.3568612206687961
2019-09-15 11:30:00+00:00,0.5729248270825984,0.5729248270825984,0.8010611257556012,-0.0570081376369449,-0.0570081376369449,0.11878529347481992
2019-09-15 12:00:00+00:00,0.46358306879612915,0.46358306879612915,0.737192738702114,-0.2406736936856635,-0.2406736936856635,-0.012537395012660713
2019-09-15 12:30:00+00:00,0.4093666548292479,0.4093666548292479,0.680901956892261,-0.37153070197067933,-0.37153070197067933,-0.09792103206469449
2019-09-15 13:00:00+00:00,0.36053678690053387,0.36053678690053387,0.648426505848115,-0.40501511210438185,-0.40501511210438185,-0.13347981004136877
2019-09-15 13:30:00+00:00,0.33555796122061465,0.33555796122061465,0.640848900604481,-0.3673370075605395,-0.3673370075605395,-0.07944728861295836
2019-09-15 14:00:00+00:00,0.3131393222283089,0.3131393222283089,0.6300237502564322,-0.3518188735062756,-0.3518188735062756,-0.0465279341224093
2019-09-15 14:30:00+00:00,0.3200006619841001,0.3200006619841001,0.6148685397691641,-0.27406554958912627,-0.27406554958912627,0.04281887843899701
2019-09-15 15:00:00+00:00,0.3278093792550229,0.3278093792550229,0.5932182390730668,-0.10140248423537096,-0.10140248423537096,0.19346539354969305
2019-09-15 15:30:00+00:00,0.3078513586578975,0.3078513586578975,0.5629078180985305,-0.1535883345751901,-0.1535883345751901,0.1118205252428538
2019-09-15 16:00:00+00:00,0.29054422061872065,0.29054422061872065,0.5152771565671164,-0.026179111322450876,-0.026179111322450876,0.22887734811818217
2019-09-15 16:30:00+00:00,0.24993415885147022,0.24993415885147022,0.4503262544788244,0.05451977681852993,0.05451977681852993,0.27925271276692565
2019-09-15 17:00:00+00:00,0.21641119069117137,0.21641119069117137,0.4016130779126054,0.11245461459321021,0.11245461459321021,0.31284671022056443
2019-09-15 17:30:00+00:00,0.19286378244306382,0.19286378244306382,0.36913762686845947,0.08376270878090072,0.08376270878090072,0.2689645960023348
2019-09-15 18:00:00+00:00,0.17764757854498375,0.17764757854498375,0.3464048111375573,0.010866614801731983,0.010866614801731983,0.18714045922712763
